pitch,angle,speed,spin,run,frame,src_frame,total,spread,meanSignal,fovea_total,mid_total,far_total,delta_total,corr_prev,PC1,PC2,PC3,PC4,PC5
sl,45deg,speed0,spin+500,run70,39,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,40,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,41,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,42,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,43,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998324e-28,1.44776716309612e-29,-1.13206912093954e-27,-4.74962475592974e-28
sl,45deg,speed0,spin+500,run70,44,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,8.56752588396088e-29,3.34836828577034e-28,1.82017347331027e-28
sl,45deg,speed0,spin+500,run70,45,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,46,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,47,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,48,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998325e-28,1.17980981017658e-28,3.87586603166421e-28,1.03181705992923e-27
sl,45deg,speed0,spin+500,run70,49,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,50,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,51,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998325e-28,4.86679642063038e-29,4.39138033064925e-28,-1.21779089721458e-28
sl,45deg,speed0,spin+500,run70,52,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,53,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.1892465167523e-29,-2.84419693827651e-29
sl,45deg,speed0,spin+500,run70,54,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.1892465167523e-29,-2.84419693827651e-29
sl,45deg,speed0,spin+500,run70,55,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,56,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,57,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,58,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,59,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998324e-28,1.44776716309612e-29,-1.13206912093954e-27,-4.74962475592974e-28
sl,45deg,speed0,spin+500,run70,60,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,8.56752588396088e-29,3.34836828577034e-28,1.82017347331027e-28
sl,45deg,speed0,spin+500,run70,61,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,62,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,63,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,64,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998325e-28,1.17980981017658e-28,3.87586603166421e-28,1.03181705992923e-27
sl,45deg,speed0,spin+500,run70,65,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,66,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,67,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998325e-28,4.86679642063038e-29,4.39138033064925e-28,-1.21779089721458e-28
sl,45deg,speed0,spin+500,run70,68,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,69,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.1892465167523e-29,-2.84419693827651e-29
sl,45deg,speed0,spin+500,run70,70,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.1892465167523e-29,-2.84419693827651e-29
sl,45deg,speed0,spin+500,run70,71,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,72,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,73,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,74,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,75,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998324e-28,1.44776716309612e-29,-1.13206912093954e-27,-4.74962475592974e-28
sl,45deg,speed0,spin+500,run70,76,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,8.56752588396088e-29,3.34836828577034e-28,1.82017347331027e-28
sl,45deg,speed0,spin+500,run70,77,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,78,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,79,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,1.92934908280857e-28,5.11935813703073e-29,-2.18924651675215e-29,-2.84419693827642e-29
sl,45deg,speed0,spin+500,run70,80,1,600239.826936501,180.336214867822,157.048620339221,188.113317368724,0,600051.713619132,0,1,-3.98843419598563e-12,-8.23188941998325e-28,1.17980981017658e-28,3.87586603166421e-28,1.03181705992923e-27
sl,45deg,speed0,spin+500,run71,1,1,600179.099428513,180.243093308353,157.032731404635,188.132153625988,0,599990.967274887,NaN,NaN,-3248.61188796053,-1758.35024194143,-967.562494458361,-748.674602018813,-607.32525998456
sl,45deg,speed0,spin+500,run71,2,2,600129.890965092,180.186693144551,157.019856348794,188.143290727611,0,599941.747674365,-49.208463420975,0.999991983195031,-3248.78335023874,-1753.76953103211,-964.623651099946,-744.756581916967,-602.871423206121
sl,45deg,speed0,spin+500,run71,3,4,600062.757916468,180.097983083,157.002291448579,188.162238754938,0,599874.595677713,-67.1330486246152,0.999981012224268,-3248.94826305702,-1745.73666346263,-959.697611897885,-737.826299144829,-595.32332210919
sl,45deg,speed0,spin+500,run71,4,5,600012.006037993,180.044897273491,156.98901256881,188.173371970341,0,599823.832666023,-50.7518784743734,0.999995091748326,-3249.07640005655,-1740.70473975615,-956.887690060868,-733.552090211766,-590.844660121095
sl,45deg,speed0,spin+500,run71,5,7,600025.143035391,179.967799336552,156.992449773781,188.201517826145,0,599836.941517565,13.1369973981054,0.999982258031053,-3249.23948562644,-1730.64004441247,-950.027148821814,-725.057196124111,-581.478860335148
sl,45deg,speed0,spin+500,run71,6,8,600038.890613785,179.927992538974,156.996046733068,188.218795651393,0,599850.671818133,13.7475783934351,0.999995095830426,-3249.45547727416,-1724.57037268266,-946.097726558698,-720.017761509254,-575.894726862596
sl,45deg,speed0,spin+500,run71,7,10,600113.245124297,179.856074397828,157.015501079094,188.25583755487,0,599924.989286742,74.3545105120866,0.999981514410173,-3249.62911535829,-1711.96465821796,-937.358826643351,-709.372205888068,-564.245560099495
sl,45deg,speed0,spin+500,run71,8,11,600147.474680028,179.814740153393,157.02445700681,188.276521838183,0,599959.19815819,34.22955573129,0.999994919338408,-3249.70080442409,-1704.79720123624,-932.441277705317,-703.502308084286,-557.540862756809
sl,45deg,speed0,spin+500,run71,9,13,600280.424729746,179.74092197285,157.059242472461,188.323180265185,0,600092.101549481,132.950049718143,0.999977774352741,-3249.74949604045,-1688.96373712473,-921.393864361963,-689.989949743544,-542.585953282071
sl,45deg,speed0,spin+500,run71,10,14,600360.238106173,179.706567468365,157.08012509319,188.348592195288,0,600171.889513977,79.8133764262311,0.999993793811551,-3249.61387756647,-1680.80256958647,-915.520422523294,-682.818246072708,-535.021554261987
sl,45deg,speed0,spin+500,run71,11,16,600511.262214551,179.625565004271,157.119639511918,188.401211453818,0,600322.861003097,151.024108378566,0.999972449266145,-3249.24849636877,-1662.27230342723,-902.558727039113,-666.801072083924,-517.262766111241
sl,45deg,speed0,spin+500,run71,12,17,600604.261125868,179.585405690295,157.143972037119,188.430914487174,0,600415.830211381,92.9989113170886,0.999992538338276,-3248.98149513677,-1652.11486707125,-895.542667527231,-657.933791792935,-507.767473485223
sl,45deg,speed0,spin+500,run71,13,18,600708.52699583,179.546509260193,157.171252484519,188.4614462591,0,600520.065549571,104.265869962052,0.999992615054207,-3248.63336825914,-1641.77489913337,-888.058510880735,-648.964601516657,-497.908849168088
sl,45deg,speed0,spin+500,run71,14,20,600929.811007982,179.458184549995,157.229149923596,188.528504263119,0,600741.282503719,221.284012152231,0.999967654472655,-3247.64551788739,-1619.04156658087,-871.41658214679,-628.88140365854,-476.187272299984
sl,45deg,speed0,spin+500,run71,15,21,601054.631285158,179.412052201816,157.261808290203,188.56353273559,0,600866.067752422,124.820277175051,0.999991104083908,-3246.87040235451,-1606.72396541148,-862.499057348671,-617.971035735309,-464.000763758547
sl,45deg,speed0,spin+500,run71,16,23,601329.440293658,179.310347366321,157.333710176258,188.638393245138,0,601140.801900413,274.809008500655,0.999961448808947,-3244.64305952908,-1580.03717157258,-842.818068737853,-593.957761006734,-438.068473849266
sl,45deg,speed0,spin+500,run71,17,24,601450.589504284,179.24976893694,157.365408033565,188.677628701618,0,601261.911875583,121.149210626143,0.99998906277684,-3243.256250673,-1565.46883695216,-832.395920287687,-580.811857004377,-423.813035177821
sl,45deg,speed0,spin+500,run71,18,26,601733.533966878,179.12181734272,157.439438505201,188.764753906801,0,601544.769212971,282.944462593412,0.999948680351357,-3239.70279839506,-1533.04103886753,-808.544374842619,-550.867096728744,-390.906422448911
sl,45deg,speed0,spin+500,run71,19,27,601891.930988476,179.053786992693,157.480881995938,188.813239539065,0,601703.117748937,158.397021598648,0.999985510753099,-3237.43431367427,-1515.43135001127,-795.489869885122,-534.428240087607,-373.046753742147
sl,45deg,speed0,spin+500,run71,20,29,602271.228014486,178.907113924343,157.58012245277,188.925087180712,0,602082.302927305,379.297026009765,0.999932490195567,-3231.32698111456,-1476.36630165974,-765.228668165909,-496.824838966783,-332.431434954052
sl,45deg,speed0,spin+500,run71,21,30,602505.455719001,178.834741674033,157.641406519885,188.991026763287,0,602316.464692238,234.227704514866,0.999979922052287,-3227.64362752981,-1454.82243924331,-748.165819296482,-475.729178716753,-309.939120443724
sl,45deg,speed0,spin+500,run71,22,32,603001.712516581,178.673675066376,157.771248696123,189.13932757576,0,602812.573189005,496.256797579699,0.999906609556188,-3218.51031779654,-1407.00758545591,-709.699771423952,-429.017690622054,-259.215545659922
sl,45deg,speed0,spin+500,run71,23,33,603292.900879421,178.592073570693,157.84743612753,189.223152580994,0,603103.67772684,291.18836284033,0.999972640872949,-3213.01276907216,-1380.50364035335,-688.142263340075,-403.366939911718,-230.871909994999
sl,45deg,speed0,spin+500,run71,24,34,603606.678839636,178.509013629077,157.929533971647,189.313221817369,0,603417.365617818,313.777960214764,0.999970206917846,-3206.75921973214,-1352.61398106902,-664.959280045133,-376.28828746951,-200.842387909332
sl,45deg,speed0,spin+500,run71,25,36,604281.02522829,178.341189421743,158.105972063917,189.496068284567,0,604091.529160005,674.346388654085,0.999865904109746,-3192.41379603744,-1291.70226378885,-614.073886405505,-317.628619662771,-134.435264534795
sl,45deg,speed0,spin+500,run71,26,37,604651.683034699,178.258410336637,158.202952128388,189.59118114488,0,604462.091853554,370.65780640929,0.999961861783156,-3184.13116629107,-1258.49408912935,-586.48878218523,-285.379677397093,-97.9916393462521
sl,45deg,speed0,spin+500,run71,27,39,605350.274088304,178.069374480088,158.385733670409,189.783179506319,0,605160.490908798,698.591053605312,0.999838204479329,-3164.93603912566,-1187.99715451368,-527.754017298708,-217.213010416749,-20.9933756801013
sl,45deg,speed0,spin+500,run71,28,40,605691.601129134,177.967818872092,158.475039541898,189.876279602778,0,605501.724849531,341.327040829696,0.999955804100186,-3154.06090948409,-1150.27818538923,-496.494922073846,-180.557949726147,19.7681378366481
sl,45deg,speed0,spin+500,run71,29,42,606459.385371291,177.751409974866,158.675925005571,190.075506012554,0,606269.309865279,767.784242157242,0.999804464486106,-3128.563398857,-1068.51677964791,-427.503681072714,-101.095844892677,107.358275403177
sl,45deg,speed0,spin+500,run71,30,43,606867.371522282,177.628126050521,158.782671774537,190.184891208349,0,606677.186631074,407.986150990473,0.999942502570177,-3113.5351692605,-1023.19168329293,-389.201238751398,-56.668617765851,154.711037889993
sl,45deg,speed0,spin+500,run71,31,45,607788.854417598,177.37059111194,159.023771433176,190.441008035954,0,607598.413409562,921.482895315741,0.999738451140377,-3079.0037862119,-923.990812369119,-304.213981385487,38.7433257401312,256.649221596654
sl,45deg,speed0,spin+500,run71,32,46,608325.219110814,177.244693974959,159.164107564316,190.58438238401,0,608134.634728431,536.364693216747,0.999925203601195,-3059.12469394972,-869.811746975146,-257.323680793588,89.6428736570319,311.084102209826
sl,45deg,speed0,spin+500,run71,33,48,609455.496619025,176.984815038862,159.459836896657,190.882473664907,0,609264.61414536,1130.27750821039,0.99966813339222,-3014.39179982836,-752.888932022247,-156.838858338615,197.645961914276,425.732291894993
sl,45deg,speed0,spin+500,run71,34,49,610024.675662937,176.845107278124,159.608758676854,191.037454909125,0,609833.638208028,569.179043912562,0.999907746551506,-2989.33832372817,-690.035712261747,-103.308328999333,254.555200890788,485.314558493487
sl,45deg,speed0,spin+500,run71,35,50,610576.200353053,176.698630041804,159.753061316864,191.195511676294,0,610385.004841377,551.524690116057,0.999902883326274,-2962.59791193826,-625.000499667073,-48.4401604291212,312.895547347626,545.036669321579
sl,45deg,speed0,spin+500,run71,36,52,611797.985275904,176.379412737129,160.072732934564,191.573090258927,0,611606.412185645,1221.78492285032,0.99954492086341,-2901.28392765319,-482.164305123176,72.6277164602966,438.619887452865,667.000872449754
sl,45deg,speed0,spin+500,run71,37,53,612487.512636397,176.213133029587,160.253143023652,191.798896256855,0,612295.713740141,689.527360493783,0.99986785227493,-2866.61113071487,-404.658868674397,138.356795957121,504.91389142456,728.372439197908
sl,45deg,speed0,spin+500,run71,38,55,614006.478494401,175.773341776228,160.650569988069,192.317220362537,0,613814.161274039,1518.96585800382,0.999279232715027,-2779.43946663723,-218.246540218519,294.165082966144,655.316865793164,861.885241563982
sl,45deg,speed0,spin+500,run71,39,56,614858.632853015,175.501603970957,160.873530312144,192.610588672873,0,614666.022264342,852.15435861377,0.999748164396769,-2725.02878782054,-106.319535576707,385.483994318574,740.630914500665,932.906385019067
sl,45deg,speed0,spin+500,run71,40,58,617065.782316072,175.006177997762,161.451015781285,193.31231981314,0,616872.469996259,2207.14946305717,0.99875866478688,-2595.95287896974,145.397564015786,589.302253117717,922.801474862773,1068.38412950994
sl,45deg,speed0,spin+500,run71,41,59,617945.976116536,174.773003019612,161.681312432375,193.631900602469,0,617752.344215934,880.19380046404,0.999767459304788,-2538.41357607002,253.457092523614,674.673127293831,993.92349554234,1114.00679129759
sl,45deg,speed0,spin+500,run71,42,61,619767.401561099,174.279151291771,162.157875866326,194.319657904426,0,619573.081903194,1821.42544456234,0.998976109371031,-2411.93558657909,481.591150594597,848.971329757225,1131.78585328859,1188.28777203707
sl,45deg,speed0,spin+500,run71,43,62,620748.235731424,174.025997392235,162.414504377662,194.703115853016,0,620553.532615571,980.834170325543,0.999704393797017,-2342.29757196964,602.395051804977,938.281523940341,1198.21682662585,1214.22325898758
sl,45deg,speed0,spin+500,run71,44,64,622915.150703588,173.531380327677,162.981462769123,195.580920957872,0,622719.56978263,2166.91497216385,0.998697982978697,-2189.7187619597,857.037559699321,1121.25601611514,1320.78927956499,1240.72899223591
sl,45deg,speed0,spin+500,run71,45,65,624032.709369184,173.256510232095,163.273864303816,196.036267562896,0,623836.673101621,1117.55866559607,0.999641918776108,-2106.7659663592,989.732035412178,1211.64254733569,1374.61859761079,1237.32662484304
sl,45deg,speed0,spin+500,run71,46,67,626469.122361556,172.663366626045,163.911334997791,197.062019594666,0,626272.060341961,2436.4129923716,0.998376493014989,-1922.68639103948,1271.02614696182,1394.68266897428,1465.68840096686,1194.90392790437
sl,45deg,speed0,spin+500,run71,47,68,627765.572455714,172.341274657867,164.250542243776,197.661682553627,0,627567.91077316,1296.45009415806,0.999532083626982,-1821.09135867064,1419.43494689481,1485.71853646216,1499.79493152618,1153.1545333964
sl,45deg,speed0,spin+500,run71,48,69,629110.432457712,171.993353114859,164.60241560903,198.330150501928,0,628912.10230721,1344.86000199837,0.999487308591979,-1713.00986953373,1571.45796501074,1574.41766952754,1524.01311431555,1095.23471713595
sl,45deg,speed0,spin+500,run71,49,71,632031.537766232,171.285102870652,165.366702712253,199.930315799698,0,631831.607450432,2921.10530851979,0.997632468338405,-1474.25827195399,1890.89319170335,1746.62537841816,1541.52000528775,929.352204198763
sl,45deg,speed0,spin+500,run71,50,72,633607.40237605,170.933686399566,165.77901684355,200.839485979191,0,633406.562890071,1575.86460981809,0.999321304664112,-1344.37634123934,2055.82104654966,1826.5406282969,1531.37874073208,820.528579658218
sl,45deg,speed0,spin+500,run71,51,74,637015.070969108,170.217682600344,166.670609882027,202.938172999315,0,636812.132796108,3407.66859305755,0.996935283122439,-1057.61221287004,2399.06424665138,1972.11336335342,1466.29249617477,550.248370767092
sl,45deg,speed0,spin+500,run71,52,75,638887.317548099,169.839419218218,167.160470316091,204.219512823643,0,638683.098035276,1872.24657899188,0.999120475833141,-901.060144860679,2575.71892616411,2034.77553605521,1409.0887914327,390.948072298251
sl,45deg,speed0,spin+500,run71,53,77,643095.177049932,169.010556029302,168.261427799564,207.388738919218,0,642887.788311013,4207.85950183228,0.995933550018227,-553.798545873566,2939.31827472588,2132.30144735078,1235.50072858668,23.7047689449936
sl,45deg,speed0,spin+500,run71,54,78,645434.734953273,168.581946672154,168.873557025974,209.322787085005,0,645225.412166188,2339.55790334078,0.998764741734314,-360.803671529819,3125.65406890912,2164.72873689645,1117.20118382533,-179.420054389077
sl,45deg,speed0,spin+500,run71,55,80,650528.252362673,167.738029794486,170.20624080656,214.406659031366,0,650313.845703642,5093.51740940043,0.994451279361914,61.7468694444213,3497.85272292063,2185.2586091088,815.288756966105,-604.746817195058
sl,45deg,speed0,spin+500,run71,56,81,653232.165354613,167.311289271782,170.913701034697,217.820379005528,0,653014.344975608,2703.91299194051,0.998373565587199,289.591045687291,3678.39544190123,2170.53663218873,632.858678907561,-812.331865260441
sl,45deg,speed0,spin+500,run71,57,83,659009.589140615,166.385723560803,172.425324212615,227.819135476536,0,658781.770005138,5777.42378600151,0.992892208047554,779.64275453853,4020.69769807235,2085.59369438977,209.088303198571,-1174.17736929873
sl,45deg,speed0,spin+500,run71,58,84,662184.887775601,165.83585457107,173.25611925055,237.461580828239,0,661947.426194773,3175.29863498593,0.997923292441687,1045.57640925905,4179.13679952052,2010.52108277641,-30.9195207604833,-1312.61532272087
sl,45deg,speed0,spin+500,run71,59,85,665551.764665547,165.225861679694,174.137039420604,258.643154909188,0,665293.121510637,3366.87688994582,0.997678345171294,1325.82090145605,4327.22644931837,1907.36105399772,-284.778855606396,-1415.70910047575
sl,45deg,speed0,spin+500,run71,60,87,673447.504670428,164.043147766727,176.202905460604,383.389125341855,0,673064.115545086,7895.74000488117,0.989439429368558,1937.06499516422,4595.92398327021,1598.33067944674,-811.079029176092,-1507.26248157718
sl,45deg,speed0,spin+500,run71,61,88,677913.511716021,163.386620538497,177.371405472533,508.361512643803,0,677405.150203377,4466.00704559335,0.996774374378586,2264.70985941797,4710.84960408858,1382.4924500232,-1065.58382955006,-1485.18384768145
sl,45deg,speed0,spin+500,run71,62,90,688079.903697751,161.955388171543,180.031371977434,836.187753856193,0,687243.715943895,10166.3919817299,0.985410623754921,2968.69287219861,4882.40759059539,823.596591847082,-1523.70972878592,-1274.19694016053
sl,45deg,speed0,spin+500,run71,63,91,694223.535416973,161.334823890776,181.638810941123,1018.71115181656,0,693204.824265156,6143.63171922171,0.995232369811381,3356.88111535073,4928.43402251729,478.162074488076,-1720.46102181882,-1067.64332303236
sl,45deg,speed0,spin+500,run71,64,93,709825.344681557,160.974386669405,185.720916975813,1389.54373481018,0,708435.800946747,15601.8092645843,0.97774827551848,4212.49940915816,4909.55683604435,-338.758674348333,-2003.90336835072,-474.434568535999
sl,45deg,speed0,spin+500,run71,65,94,719148.046038113,161.125367261985,188.160137634252,1572.00845746935,0,717576.037580644,9322.70135655568,0.992828903332274,4665.7544696662,4830.77869877745,-804.105380780664,-2060.44913820606,-131.756072804565
sl,45deg,speed0,spin+500,run71,66,96,738922.843046594,161.077723025482,193.334077196911,1960.02898414584,0,736962.814062448,19774.7970084812,0.969787685145811,5551.11165329741,4462.84148315496,-1836.37421309325,-1982.39681247996,458.034569740561
sl,45deg,speed0,spin+500,run71,67,97,749154.594871991,160.670554611182,196.011144655152,2173.49915447258,0,746981.095717519,10231.7518253973,0.989925281959404,5977.35132080358,4150.19676443065,-2387.21532986646,-1854.72000842649,700.033513351996
sl,45deg,speed0,spin+500,run71,68,99,772999.164386175,160.235472940846,202.249912188952,2668.67825321192,0,770330.486132963,23844.5695141832,0.956278423375241,6797.61894645931,3248.90652218552,-3428.57646168112,-1342.22327826682,1154.08444034142
sl,45deg,speed0,spin+500,run71,69,100,788360.515383905,160.4584948328,206.269103972764,2954.32088382332,0,785406.194500081,15361.3509977302,0.984634424585352,7202.85047268618,2651.5259445862,-3847.52457453813,-892.284490035602,1372.31178432308
sl,45deg,speed0,spin+500,run71,70,101,807079.848910428,161.66326704079,211.166888778239,3266.25702781702,0,803813.591882611,18719.3335265236,0.982109333016965,7613.18321098227,1959.41036644815,-4165.90759444121,-280.617770163619,1539.62247090642
sl,45deg,speed0,spin+500,run71,71,103,855344.522911324,168.975034432257,223.795008611022,3909.76448221906,0,851434.758429105,48264.6740008962,0.923929242867317,8438.97344311523,337.912980430116,-4378.10607559309,1357.12063952205,1393.08850385035
sl,45deg,speed0,spin+500,run71,72,104,878379.113433469,171.110245131382,229.821850715193,4255.24264947959,0,874123.87078399,23034.5905221448,0.975392587919709,8760.83459142252,-526.019318929744,-4134.69162779682,2219.88157327561,875.563927713261
sl,45deg,speed0,spin+500,run71,73,106,913870.854558394,168.796576507071,239.108020554263,4766.00581680649,0,909104.848741587,35491.7411249244,0.904122972167555,9127.06181605861,-2188.67634815475,-2767.33368054208,3398.53181269763,-740.935071922432
sl,45deg,speed0,spin+500,run71,74,107,928138.287766298,166.579802496135,242.84099627585,4892.64806143539,0,923245.639704862,14267.4332079045,0.969769992572781,9228.92155922552,-2933.8349373227,-1761.31981512065,3527.45577292107,-1506.06629300962
sl,45deg,speed0,spin+500,run71,75,109,957201.152558892,163.736988225212,250.445094861039,4916.89970324246,0,952284.252855649,29062.8647925936,0.90002035254781,9358.21495355754,-4126.37203629178,361.486647469117,2766.08545703314,-2345.93455601187
